x,y,z,color
176.3879349,-210.3853606,1096.59243,1
181.0250646,-215.3993209,1103.897033,1
185.6621943,-220.4132811,1111.201637,1
190.299324,-225.4272413,1118.50624,1
194.9364537,-230.4412015,1125.810844,1
199.5735833,-235.4551618,1133.115447,1
204.210713,-240.469122,1140.42005,1
208.8478427,-245.4830822,1147.724654,1
213.4849724,-250.4970424,1155.029257,1
218.1221021,-255.5110027,1162.333861,1
222.7592318,-260.5249629,1169.638464,1
227.3963615,-265.5389231,1176.943067,1
232.0334912,-270.5528833,1184.247671,1
236.6706209,-275.5668436,1191.552274,1
241.3077506,-280.5808038,1198.856878,1
245.9448803,-285.594764,1206.161481,1
250.58201,-290.6087242,1213.466085,1
255.2191397,-295.6226845,1220.770688,1
259.8562694,-300.6366447,1228.075291,1
264.4933991,-305.6506049,1235.379895,1
269.1305288,-310.6645651,1242.684498,1
273.7676585,-315.6785254,1249.989102,1
278.4047881,-320.6924856,1257.293705,1
283.0419178,-325.7064458,1264.598308,1
287.6790475,-330.720406,1271.902912,1
289.6080935,-332.8062135,1274.941627,1
292.3301331,-335.7509509,1279.187168,1
295.1603522,-338.815829,1283.513423,1
297.0553886,-340.869712,1286.361318,1
301.8605448,-346.0836704,1293.412921,1
306.7440702,-351.39121,1300.339768,1
311.7044744,-356.7907136,1307.139749,1
316.7402049,-362.2805717,1313.810797,1
321.8497424,-367.8590963,1320.35088,1
327.0315541,-373.5245639,1326.758009,1
332.2840946,-379.275217,1333.030234,1
337.6057549,-385.1093105,1339.165647,1
342.9948953,-391.0251538,1345.162309,1
348.4498409,-397.0209016,1351.018467,1
353.9689392,-403.0947181,1356.732336,1
359.5505245,-409.2447384,1362.30218,1
365.1929184,-415.469069,1367.726302,1
370.8944057,-421.7658723,1373.002978,1
376.6531947,-428.1332158,1378.130676,1
382.4675683,-434.5691267,1383.107835,1
388.3357412,-441.0716571,1387.932941,1
394.2559157,-447.6388358,1392.604525,1
400.2263663,-454.2686457,1397.121088,1
406.2452452,-460.959039,1401.481332,1
412.3106623,-467.7080296,1405.683932,1
418.4207978,-474.5135845,1409.727527,1
424.5737742,-481.3735971,1413.610968,1
430.7677286,-488.2859682,1417.333071,1
437.0008098,-495.2486032,1420.892624,1
443.2710543,-502.2593966,1424.288623,1
449.5765727,-509.3161956,1427.520035,1
455.9154857,-516.4168507,1430.585794,1
462.2858704,-523.5591553,1433.48505,1
468.6857534,-530.7409646,1436.21692,1
475.1131691,-537.9601365,1438.780488,1
481.5661919,-545.2144409,1441.174974,1
488.0428149,-552.5016763,1443.399734,1
494.5411044,-559.8195896,1445.45409,1
501.0590698,-567.1659851,1447.337332,1
507.5946936,-574.5386314,1449.048971,1
514.1460311,-581.9352432,1450.588488,1
520.7110787,-589.3535922,1451.955326,1
525.0899808,-594.30513,1452.769629,1
527.287195,-596.7903764,1453.158731,1
533.8656808,-604.231234,1454.323705,1
534.9577094,-605.4664163,1454.51709,1
540.4441665,-611.6720915,1455.488679,1
547.0226522,-619.1129491,1456.653652,1
553.6011379,-626.5538067,1457.818626,1
560.1796236,-633.9946643,1458.9836,1
566.7581093,-641.4355218,1460.148574,1
573.3365951,-648.8763794,1461.313548,1
579.9150808,-656.317237,1462.478522,1
586.4935665,-663.7580945,1463.643496,1
593.0720522,-671.1989521,1464.80847,1
599.6505379,-678.6398097,1465.973444,1
606.2290236,-686.0806672,1467.138418,1
612.8075094,-693.5215248,1468.303392,1
619.3859951,-700.9623824,1469.468366,1
625.9644808,-708.40324,1470.63334,1
632.5429665,-715.8440975,1471.798314,1
639.1214522,-723.2849551,1472.963288,1
