x,y,z,color
1.823354513,7.387669053,668.1252137,1
3.361824621,7.511431112,677.8993726,1
4.898933611,7.57642214,687.6702,1
6.570518628,8.659546524,697.3798752,1
8.351398031,9.675405506,707.023143,1
9.983333567,9.270786335,716.6949341,1
11.74646161,9.835336864,726.3274979,1
13.80227322,11.13573461,735.8657165,1
16.09553966,12.13449378,745.3271353,1
18.3942671,12.48069132,754.7599415,1
20.67717613,12.92017322,764.1538794,1
23.179755,13.85254063,773.4638006,1
25.82218883,13.98180336,782.7622078,1
28.39050331,14.15439774,792.0444712,1
31.05555463,15.08083742,801.2351369,1
33.70468163,15.85618111,810.3405309,1
36.50733718,16.65255087,819.3550821,1
39.28361184,17.47811237,828.2651473,1
42.06957751,17.47197365,837.1760048,1
45.01075374,18.36747206,845.9691679,1
48.25406663,19.3546331,854.6329105,1
51.33060947,19.42217417,863.2870494,1
54.75955177,20.62193349,871.7749212,1
58.26329907,21.17215724,880.1834224,1
61.89744276,21.59455831,888.5309402,1
66.50421083,21.52855814,899.1528337,1
66.97165004,21.52195813,900.2310252,1
69.1457859,21.52195813,905.2458693,1
72.76934565,21.52195813,913.6039429,1
76.39290541,21.52195813,921.9620165,1
77.84232931,21.52195813,925.305246,1
80.05565567,21.91683946,930.2854949,1
83.85247643,22.57726422,938.4878125,1
87.75610381,23.2398683,946.5895591,1
91.76541222,23.90521065,954.5881868,1
95.87900804,24.57184692,962.4813858,1
100.0957662,25.24103514,970.2666661,1
104.4143999,25.91202391,977.9416751,1
108.833644,26.58540772,985.5039796,1
113.3519879,27.25975531,992.9514062,1
117.9681205,27.93568766,1000.281704,1
118.9697406,28.08234737,1001.859499,1
122.6052502,28.08234737,1007.586308,1
127.2423799,28.08234737,1014.890911,1
131.8795096,28.08234737,1022.195515,1
136.5166393,28.08234737,1029.500118,1
141.153769,28.08234737,1036.804722,1
145.7908987,28.08234737,1044.109325,1
150.4280284,28.08234737,1051.413928,1
155.0651581,28.08234737,1058.718532,1
159.7022878,28.08234737,1066.023135,1
164.3394175,28.08234737,1073.327739,1
168.9765472,28.08234737,1080.632342,1
173.6136769,28.08234737,1087.936945,1
178.2508066,28.08234737,1095.241549,1
182.8879363,28.08234737,1102.546152,1
187.525066,28.08234737,1109.850756,1
192.1621956,28.08234737,1117.155359,1
196.7993253,28.08234737,1124.459963,1
201.436455,28.08234737,1131.764566,1
206.0735847,28.08234737,1139.069169,1
210.7107144,28.08234737,1146.373773,1
215.3478441,28.08234737,1153.678376,1
219.9849738,28.08234737,1160.98298,1
224.6221035,28.08234737,1168.287583,1
229.2592332,28.08234737,1175.592186,1
233.8963629,28.08234737,1182.89679,1
238.5334926,28.08234737,1190.201393,1
243.1706223,28.08234737,1197.505997,1
247.807752,28.08234737,1204.8106,1
252.4448817,28.08234737,1212.115203,1
257.0820114,28.08234737,1219.419807,1
261.7191411,28.08234737,1226.72441,1
266.3562708,28.08234737,1234.029014,1
270.9934004,28.08234737,1241.333617,1
275.6305301,28.08234737,1248.638221,1
280.2676598,28.08234737,1255.942824,1
284.9047895,28.08234737,1263.247427,1
289.5419192,28.08234737,1270.552031,1
291.4709652,28.08234737,1273.590746,1
294.2068819,28.47797611,1277.81583,1
297.0516755,28.88559632,1282.120146,1
298.953083,29.15611549,1284.958293,1
303.7975599,29.8328278,1291.947815,1
308.7197263,30.50963953,1298.811458,1
313.717957,31.18520949,1305.547261,1
318.790771,31.86090263,1312.153045,1
323.9366128,32.53539292,1318.626931,1
329.1539704,33.21004322,1324.966816,1
334.4412672,33.88352966,1331.170905,1
339.796859,34.55720027,1337.237173,1
345.2191121,35.23039349,1343.163773,1
350.7063113,35.90244923,1348.949043,1
356.2568653,36.57472559,1354.591078,1
361.8690359,37.2458907,1360.088306,1
367.5412026,37.91730093,1365.438909,1
373.2715562,38.5882842,1370.641256,1
379.0583241,39.25818269,1375.693915,1
384.8998427,39.92835027,1380.595195,1
390.7942066,40.59744641,1385.343759,1
396.7397246,41.26682342,1389.938008,1
402.7346378,41.93582431,1394.376541,1
408.7770104,42.60378029,1398.658166,1
414.8649958,43.27202845,1402.78142,1
420.996803,43.93991296,1406.745049,1
427.1704682,44.60676616,1410.548006,1
433.3842283,45.27393593,1414.188972,1
439.6361446,45.94075459,1417.66684,1
445.9242301,46.60655554,1420.980712,1
452.2466914,47.27268457,1424.129418,1
